SSPscen,transportPolScen,regionCat,technology,FVvehvar,subsectorL2,subsectorL1,level,target,symmyr,speed
SSP2,Mix4,below GDP cutoff,,,trn_pass_road_LDV,trn_pass_road,S2S1,0.7,2050,25
SSP2,Mix4,above GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,19.5,2050,25
SSP2,Mix4,above GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,1,2050,25
SSP2,Mix4,above GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,25
SSP2,Mix4,above GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,25
SSP2,Mix4,above GDP cutoff,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,25
SSP2,Mix4,above GDP cutoff,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,1,2050,25
SSP2,Mix4,above GDP cutoff,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,25
SSP2,Mix4,above GDP cutoff,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,0.3,2050,25
SSP2,Mix4,above GDP cutoff,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,1,2050,25
SSP2,Mix4,above GDP cutoff,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,1,2050,25
SSP2,Mix4,above GDP cutoff,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,1,2050,25
SSP2,Mix4,above GDP cutoff,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,25
SSP2,Mix4,above GDP cutoff,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,25
SSP2,Mix4,above GDP cutoff,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,25
SSP2,Mix4,above GDP cutoff,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,0.3,2050,25
SSP2,Mix4,above GDP cutoff,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,91,2050,25
SSP2,Mix4,above GDP cutoff,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,6,2050,25
SSP2,Mix4,above GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,25
SSP2,Mix4,above GDP cutoff,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,91,2050,25
SSP2,Mix4,above GDP cutoff,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,100,2050,25
SSP2,Mix4,above GDP cutoff,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,13,2050,25
SSP2,Mix4,below GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,0.4,2050,25
SSP2,Mix4,below GDP cutoff,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,0.4,2050,25
SSP2,Mix4,below GDP cutoff,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,90,2050,25
SSP2,Mix4,below GDP cutoff,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,5,2050,25
SSP2,Mix4,below GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,25
SSP2,Mix4,below GDP cutoff,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,90,2050,25
SSP2,Mix4,below GDP cutoff,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,85,2050,25
SSP2,Mix4,below GDP cutoff,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,25
SSP2,NAV_act,CAZ,,,,Cycle,S1S,2.5,2040,10
SSP2,NAV_act,CAZ,,,,Domestic Aviation,S1S,0.3,2040,10
SSP2,NAV_act,CAZ,,,,Domestic Ship,S1S,1,2040,10
SSP2,NAV_act,CAZ,,,,Freight Rail,S1S,1,2040,10
SSP2,NAV_act,CAZ,,,,HSR,S1S,1.7,2040,10
SSP2,NAV_act,CAZ,,,,Passenger Rail,S1S,4,2040,10
SSP2,NAV_act,CAZ,,,,trn_freight_road,S1S,0.9,2040,10
SSP2,NAV_act,CAZ,,,,trn_pass_road,S1S,0.6,2040,10
SSP2,NAV_act,CAZ,,,,Walk,S1S,2.5,2040,10
SSP2,NAV_act,USA,,,,Cycle,S1S,2.5,2040,10
SSP2,NAV_act,USA,,,,Domestic Aviation,S1S,0.3,2040,10
SSP2,NAV_act,USA,,,,Domestic Ship,S1S,1,2040,10
SSP2,NAV_act,USA,,,,Freight Rail,S1S,1,2040,10
SSP2,NAV_act,USA,,,,HSR,S1S,1.7,2040,10
SSP2,NAV_act,USA,,,,Passenger Rail,S1S,4,2040,10
SSP2,NAV_act,USA,,,,trn_freight_road,S1S,0.9,2040,10
SSP2,NAV_act,USA,,,,trn_pass_road,S1S,0.6,2040,10
SSP2,NAV_act,USA,,,,Walk,S1S,2.5,2040,10
SSP2,NAV_act,above GDP cutoff,,,,Cycle,S1S,1.8,2040,10
SSP2,NAV_act,above GDP cutoff,,,,Domestic Aviation,S1S,0.3,2040,10
SSP2,NAV_act,above GDP cutoff,,,,Domestic Ship,S1S,1,2040,10
SSP2,NAV_act,above GDP cutoff,,,,Freight Rail,S1S,1,2040,10
SSP2,NAV_act,above GDP cutoff,,,,HSR,S1S,1.7,2040,10
SSP2,NAV_act,above GDP cutoff,,,,Passenger Rail,S1S,1.6,2040,10
SSP2,NAV_act,above GDP cutoff,,,,trn_freight_road,S1S,0.9,2040,10
SSP2,NAV_act,above GDP cutoff,,,,trn_pass_road,S1S,0.7,2040,10
SSP2,NAV_act,above GDP cutoff,,,,Walk,S1S,1.7,2040,10
SSP2,NAV_act,below GDP cutoff,,,,Cycle,S1S,2.5,2040,10
SSP2,NAV_act,below GDP cutoff,,,,Domestic Aviation,S1S,0.3,2040,10
SSP2,NAV_act,below GDP cutoff,,,,Domestic Ship,S1S,1,2040,10
SSP2,NAV_act,below GDP cutoff,,,,Freight Rail,S1S,1,2040,10
SSP2,NAV_act,below GDP cutoff,,,,HSR,S1S,2.8,2040,10
SSP2,NAV_act,below GDP cutoff,,,,Passenger Rail,S1S,1.5,2040,10
SSP2,NAV_act,below GDP cutoff,,,,trn_freight_road,S1S,0.9,2040,10
SSP2,NAV_act,below GDP cutoff,,,,trn_pass_road,S1S,0.7,2040,10
SSP2,NAV_act,below GDP cutoff,,,,Walk,S1S,2.5,2040,10
SSP2,NAV_act,CAZ,,,Bus,trn_pass_road,S2S1,3,2040,10
SSP2,NAV_act,CAZ,,,trn_pass_road_LDV,trn_pass_road,S2S1,0.7,2040,10
SSP2,NAV_act,USA,,,Bus,trn_pass_road,S2S1,2,2040,10
SSP2,NAV_act,USA,,,trn_pass_road_LDV,trn_pass_road,S2S1,0.7,2040,10
SSP2,NAV_act,above GDP cutoff,,,Bus,trn_pass_road,S2S1,2,2040,10
SSP2,NAV_act,above GDP cutoff,,,trn_pass_road_LDV,trn_pass_road,S2S1,1,2040,10
SSP2,NAV_act,below GDP cutoff,,,Bus,trn_pass_road,S2S1,2,2040,10
SSP2,NAV_act,below GDP cutoff,,,trn_pass_road_LDV,trn_pass_road,S2S1,1,2040,10
SSP2,NAV_act,CAZ,BEV,Bus,Bus,trn_pass_road,FV,1,2040,10
SSP2,NAV_act,CAZ,FCEV,Bus,Bus,trn_pass_road,FV,1,2040,10
SSP2,NAV_act,CAZ,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,10
SSP2,NAV_act,CAZ,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SSP2,NAV_act,CAZ,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SSP2,NAV_act,CAZ,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,1,2050,10
SSP2,NAV_act,CAZ,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SSP2,NAV_act,CAZ,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SSP2,NAV_act,CAZ,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,1,2050,10
SSP2,NAV_act,CAZ,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,1,2050,10
SSP2,NAV_act,CAZ,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,1,2050,10
SSP2,NAV_act,CAZ,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SSP2,NAV_act,CAZ,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SSP2,NAV_act,CAZ,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SSP2,NAV_act,CAZ,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SSP2,NAV_act,CAZ,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2040,10
SSP2,NAV_act,CAZ,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2040,10
SSP2,NAV_act,CAZ,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SSP2,NAV_act,CAZ,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2040,10
SSP2,NAV_act,CAZ,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2040,10
SSP2,NAV_act,CAZ,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SSP2,NAV_act,USA,BEV,Bus,Bus,trn_pass_road,FV,1,2035,10
SSP2,NAV_act,USA,FCEV,Bus,Bus,trn_pass_road,FV,1,2035,10
SSP2,NAV_act,USA,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,10
SSP2,NAV_act,USA,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SSP2,NAV_act,USA,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SSP2,NAV_act,USA,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,1,2050,10
SSP2,NAV_act,USA,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SSP2,NAV_act,USA,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SSP2,NAV_act,USA,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,1,2050,10
SSP2,NAV_act,USA,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,1,2050,10
SSP2,NAV_act,USA,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,1,2050,10
SSP2,NAV_act,USA,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SSP2,NAV_act,USA,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SSP2,NAV_act,USA,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SSP2,NAV_act,USA,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SSP2,NAV_act,USA,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2035,10
SSP2,NAV_act,USA,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2035,10
SSP2,NAV_act,USA,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SSP2,NAV_act,USA,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2035,10
SSP2,NAV_act,USA,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2035,10
SSP2,NAV_act,USA,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,1,2040,10
SSP2,NAV_act,above GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,1,2040,10
SSP2,NAV_act,above GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2040,10
SSP2,NAV_act,above GDP cutoff,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2040,10
SSP2,NAV_act,above GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SSP2,NAV_act,above GDP cutoff,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2040,10
SSP2,NAV_act,above GDP cutoff,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2040,10
SSP2,NAV_act,above GDP cutoff,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,1,2040,10
SSP2,NAV_act,below GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,1,2040,10
SSP2,NAV_act,below GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2040,10
SSP2,NAV_act,below GDP cutoff,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2040,10
SSP2,NAV_act,below GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SSP2,NAV_act,below GDP cutoff,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2040,10
SSP2,NAV_act,below GDP cutoff,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2040,10
SSP2,NAV_act,below GDP cutoff,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SSP2,NAV_all,CAZ,,,,Cycle,S1S,2.5,2040,10
SSP2,NAV_all,CAZ,,,,Domestic Aviation,S1S,0.3,2040,10
SSP2,NAV_all,CAZ,,,,Domestic Ship,S1S,1,2040,10
SSP2,NAV_all,CAZ,,,,Freight Rail,S1S,1,2040,10
SSP2,NAV_all,CAZ,,,,HSR,S1S,1.7,2040,10
SSP2,NAV_all,CAZ,,,,Passenger Rail,S1S,4,2040,10
SSP2,NAV_all,CAZ,,,,trn_freight_road,S1S,0.9,2040,10
SSP2,NAV_all,CAZ,,,,trn_pass_road,S1S,0.6,2040,10
SSP2,NAV_all,CAZ,,,,Walk,S1S,2.5,2040,10
SSP2,NAV_all,USA,,,,Cycle,S1S,2.5,2040,10
SSP2,NAV_all,USA,,,,Domestic Aviation,S1S,0.3,2040,10
SSP2,NAV_all,USA,,,,Domestic Ship,S1S,1,2040,10
SSP2,NAV_all,USA,,,,Freight Rail,S1S,1,2040,10
SSP2,NAV_all,USA,,,,HSR,S1S,1.7,2040,10
SSP2,NAV_all,USA,,,,Passenger Rail,S1S,4,2040,10
SSP2,NAV_all,USA,,,,trn_freight_road,S1S,0.9,2040,10
SSP2,NAV_all,USA,,,,trn_pass_road,S1S,0.6,2040,10
SSP2,NAV_all,USA,,,,Walk,S1S,2.5,2040,10
SSP2,NAV_all,above GDP cutoff,,,,Cycle,S1S,1.8,2040,10
SSP2,NAV_all,above GDP cutoff,,,,Domestic Aviation,S1S,0.3,2040,10
SSP2,NAV_all,above GDP cutoff,,,,Domestic Ship,S1S,1,2040,10
SSP2,NAV_all,above GDP cutoff,,,,Freight Rail,S1S,1,2040,10
SSP2,NAV_all,above GDP cutoff,,,,HSR,S1S,1.7,2040,10
SSP2,NAV_all,above GDP cutoff,,,,Passenger Rail,S1S,1.6,2040,10
SSP2,NAV_all,above GDP cutoff,,,,trn_freight_road,S1S,0.9,2040,10
SSP2,NAV_all,above GDP cutoff,,,,trn_pass_road,S1S,0.7,2040,10
SSP2,NAV_all,above GDP cutoff,,,,Walk,S1S,1.7,2040,10
SSP2,NAV_all,below GDP cutoff,,,,Cycle,S1S,2.5,2040,10
SSP2,NAV_all,below GDP cutoff,,,,Domestic Aviation,S1S,0.3,2040,10
SSP2,NAV_all,below GDP cutoff,,,,Domestic Ship,S1S,1,2040,10
SSP2,NAV_all,below GDP cutoff,,,,Freight Rail,S1S,1,2040,10
SSP2,NAV_all,below GDP cutoff,,,,HSR,S1S,2.8,2040,10
SSP2,NAV_all,below GDP cutoff,,,,Passenger Rail,S1S,1.5,2040,10
SSP2,NAV_all,below GDP cutoff,,,,trn_freight_road,S1S,0.9,2040,10
SSP2,NAV_all,below GDP cutoff,,,,trn_pass_road,S1S,0.7,2040,10
SSP2,NAV_all,below GDP cutoff,,,,Walk,S1S,2.5,2040,10
SSP2,NAV_all,CAZ,,,Bus,trn_pass_road,S2S1,3,2040,10
SSP2,NAV_all,CAZ,,,trn_pass_road_LDV,trn_pass_road,S2S1,0.7,2040,10
SSP2,NAV_all,USA,,,Bus,trn_pass_road,S2S1,2,2040,10
SSP2,NAV_all,USA,,,trn_pass_road_LDV,trn_pass_road,S2S1,0.7,2040,10
SSP2,NAV_all,above GDP cutoff,,,Bus,trn_pass_road,S2S1,2,2040,10
SSP2,NAV_all,above GDP cutoff,,,trn_pass_road_LDV,trn_pass_road,S2S1,1,2040,10
SSP2,NAV_all,below GDP cutoff,,,Bus,trn_pass_road,S2S1,2,2040,10
SSP2,NAV_all,below GDP cutoff,,,trn_pass_road_LDV,trn_pass_road,S2S1,1,2040,10
SSP2,NAV_all,above GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,9,2025,10
SSP2,NAV_all,above GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,6,2025,10
SSP2,NAV_all,above GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,0.01,2025,10
SSP2,NAV_all,above GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,10,2045,10
SSP2,NAV_all,above GDP cutoff,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,0.1,2045,10
SSP2,NAV_all,above GDP cutoff,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,0.1,2050,10
SSP2,NAV_all,above GDP cutoff,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,2,2040,10
SSP2,NAV_all,above GDP cutoff,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,0.1,2040,10
SSP2,NAV_all,above GDP cutoff,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,2,2040,10
SSP2,NAV_all,above GDP cutoff,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,0.1,2045,10
SSP2,NAV_all,above GDP cutoff,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,0.1,2050,10
SSP2,NAV_all,above GDP cutoff,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,4,2030,10
SSP2,NAV_all,above GDP cutoff,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,0.05,2030,10
SSP2,NAV_all,above GDP cutoff,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,2,2040,10
SSP2,NAV_all,above GDP cutoff,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,0.1,2040,10
SSP2,NAV_all,above GDP cutoff,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,4,2025,10
SSP2,NAV_all,above GDP cutoff,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,4,2025,10
SSP2,NAV_all,above GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,0.01,2025,10
SSP2,NAV_all,above GDP cutoff,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,4,2025,10
SSP2,NAV_all,above GDP cutoff,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,9,2025,10
SSP2,NAV_all,above GDP cutoff,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,0.01,2025,10
SSP2,NAV_all,below GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,7,2025,10
SSP2,NAV_all,below GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,5,2025,10
SSP2,NAV_all,below GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,0.01,2025,10
SSP2,NAV_all,below GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,10,2045,10
SSP2,NAV_all,below GDP cutoff,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,0.1,2045,10
SSP2,NAV_all,below GDP cutoff,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,0.1,2050,10
SSP2,NAV_all,below GDP cutoff,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,2,2040,10
SSP2,NAV_all,below GDP cutoff,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,0.1,2040,10
SSP2,NAV_all,below GDP cutoff,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,2,2040,10
SSP2,NAV_all,below GDP cutoff,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,0.1,2045,10
SSP2,NAV_all,below GDP cutoff,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,0.1,2050,10
SSP2,NAV_all,below GDP cutoff,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,4,2030,10
SSP2,NAV_all,below GDP cutoff,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,0.05,2030,10
SSP2,NAV_all,below GDP cutoff,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,2,2040,10
SSP2,NAV_all,below GDP cutoff,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,0.1,2040,10
SSP2,NAV_all,below GDP cutoff,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,4,2025,10
SSP2,NAV_all,below GDP cutoff,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,4,2025,10
SSP2,NAV_all,below GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,0.01,2025,10
