year,ISO,ISO_No,Name,PWC_Lat,PWC_Lon,Pop,Density,Area,PWD_A,PWD_G,PWD_M,PWD_P1,PWD_P2,PWD_P3,PWD_P4,PWD_P5,PWD_P6,PWD_P7,PWD_P8,PWD_P9,PWD_P10,PWD_P11,PWD_P12,PWD_P13,PWD_P14,PWD_P15,PWD_P16,PWD_P17,PWD_P18,PWD_P19,PWD_P20,PWD_P21,PWD_P22,PWD_P23,PWD_P24,PWD_P25,PWD_P26,PWD_P27,PWD_P28,PWD_P29,PWD_P30,PWD_P31,PWD_P32,PWD_P33,PWD_P34,PWD_P35,PWD_P36,PWD_P37,PWD_P38,PWD_P39,PWD_P40,PWD_P41,PWD_P42,PWD_P43,PWD_P44,PWD_P45,PWD_P46,PWD_P47,PWD_P48,PWD_P49,PWD_P50,PWD_P51,PWD_P52,PWD_P53,PWD_P54,PWD_P55,PWD_P56,PWD_P57,PWD_P58,PWD_P59,PWD_P60,PWD_P61,PWD_P62,PWD_P63,PWD_P64,PWD_P65,PWD_P66,PWD_P67,PWD_P68,PWD_P69,PWD_P70,PWD_P71,PWD_P72,PWD_P73,PWD_P74,PWD_P75,PWD_P76,PWD_P77,PWD_P78,PWD_P79,PWD_P80,PWD_P81,PWD_P82,PWD_P83,PWD_P84,PWD_P85,PWD_P86,PWD_P87,PWD_P88,PWD_P89,PWD_P90,PWD_P91,PWD_P92,PWD_P93,PWD_P94,PWD_P95,PWD_P96,PWD_P97,PWD_P98,PWD_P99,PWD_P100
2020,CRI,188,Costa Rica,9.973658562,-84.15929413,5094113,99.2,51350.7,3088.9,912.5,1607.2,6,9.1,12.3,15.9,20.2,25.1,30.4,35.8,41.3,47.2,53.2,59.1,65.1,71.1,77.5,84.4,92,100.5,110.3,121.2,132.7,145.7,159.8,175,192.6,212.3,233.2,256.6,281.9,308.9,337.2,365.8,397.2,433.3,475.9,524.5,579.8,644.4,707.3,774.9,849,923,997.9,1075.8,1158.8,1244.9,1331.2,1425.5,1513.4,1607.2,1705.5,1805.8,1910.9,2015,2125.9,2236.5,2351.9,2458.8,2565.1,2671.7,2787.1,2916.9,3050,3197.9,3341.4,3487.1,3644,3812.8,3978.8,4175.8,4364.3,4537.3,4714,4888.9,5075.4,5268,5438.8,5616.1,5792.4,5987.1,6189.2,6399,6606,6804.7,7041.7,7273.5,7511.1,7776.4,8065.1,8447.1,8820.8,9270.3,9707.3,10158.3,10705.7,11459.6,12279.6,13082.2,14184.8,22674.4
2020,HRV,191,Croatia,45.21638489,16.33497429,4105267,72.5,56598.6,997,343.5,414.3,5.7,8.3,10.9,13.3,15.7,18.1,20.8,23.6,26.5,29.7,33,36.4,39.9,43.5,47.2,51.1,55,59,63.2,67.5,72,76.6,81.6,86.7,92.1,97.7,103.6,109.8,116.3,123.3,130.8,138.7,147,155.6,164.8,174.6,184.8,195.8,207.8,221,235.1,250,265.9,283.5,303.2,323.8,344.9,367.1,390.3,414.3,439.5,465.4,493.2,523.2,555.1,589.2,624.3,661.4,700.4,741.7,787.6,836.6,882.4,933.2,985.3,1043.6,1113.4,1183.7,1254.6,1327.7,1400.4,1477.8,1549,1614.2,1682.3,1750.1,1815,1878.8,1936.8,2006,2071,2140.3,2208.8,2280.2,2363.1,2451.4,2530,2626.2,2738.9,2849.2,2946.1,3002.5,3058.6,3126,3211.8,3515.7,4032.7,4515.6,5290.7,6307.6
2020,CUB,192,Cuba,21.78409767,-79.32824707,11326616,102.7,110338.8,1644.9,505.5,752.7,10.9,14.7,17.7,20.4,22.8,25.2,27.6,30,32.4,34.8,37.5,40.3,43.3,46.5,49.8,53.2,56.8,60.8,65.2,70,75.1,80.8,86.9,93.8,101.1,109.2,118,127.4,137.7,148.9,161.3,175,189.9,206.1,223.6,242.8,263.6,285.9,310.4,336.5,365.2,397.6,431.5,468,508.1,552.7,597.6,646.6,698.7,752.7,808.4,865.4,922.1,982.2,1044.7,1107.2,1173.4,1237.1,1298.3,1359.9,1420.5,1483.7,1547.8,1612.7,1683.2,1753.9,1832.6,1907.3,1980.7,2060,2137.7,2216.4,2293.5,2372.5,2450,2525.5,2597.3,2677.4,2760.5,2847.3,2935.2,3025.8,3109.6,3197.9,3280.8,3367,3462.4,3581,3730,3985.3,4295.7,4820.8,5711.1,6472.2,7150.6,7894.7,8392.8,8888,9434.6,11146.7
2020,CYP,196,Cyprus,35.00392914,33.28187561,1207360,130.9,9225.5,1593.2,830.4,1295.1,7.6,13.1,19.9,28.1,36.8,46.1,56.3,67.9,80.6,94.5,109.1,124.8,140.9,158.6,177.1,195.8,215.7,236.3,257.5,279.6,301.9,324.7,348,372.4,397.4,422.1,447.4,473.4,500.2,528.9,556.9,586.1,616.8,647.3,678.3,708.9,740.9,774.9,810.7,849.1,888,929.5,971.9,1015.2,1058.5,1104,1150.9,1198.2,1244.8,1295.1,1344.5,1395.9,1446.3,1498.7,1552.9,1606.7,1660.1,1716.2,1773,1828.1,1883.4,1944.8,2005.1,2065.1,2127.8,2188.3,2243.1,2299,2358.2,2411.6,2467.7,2518.6,2568,2616.5,2664.6,2712.3,2757.6,2798.9,2845.5,2883.7,2916.5,2961.9,3024.5,3096.4,3162.4,3233.4,3309.1,3384,3462.8,3535,3597.9,3662.6,3733.2,3813.3,3883.3,4097.9,4349.2,4462.1,4579.7,5299.1
2020,CZE,203,Czech Republic,49.83317184,15.52022648,10708981,137.4,77965.6,1336.2,588.7,860.8,11.8,16.9,21.4,25.6,29.8,34.1,38.7,43.6,48.8,54.3,60.4,66.8,73.7,81.3,89.3,97.9,107.2,117.1,127.5,138.5,150.1,162.3,175.1,188.5,202.6,217.5,233,249.1,265.9,283.7,302,321.2,341.4,362.6,384.7,408,432.1,457.6,484.4,512.6,541.4,571.8,603.5,637,671.4,707.2,743.8,782.4,821.6,860.8,901.5,943.2,985.4,1028.5,1072.6,1116.2,1160.2,1205.1,1249.5,1294.4,1339.2,1383.9,1432.5,1481.4,1531.4,1582.9,1635.4,1688.8,1741.5,1792.4,1844.2,1895.2,1948,2001,2055.8,2113.2,2171.5,2232.4,2296.9,2365.5,2437.9,2510,2591.2,2682.5,2788.6,2916.7,3067.7,3231.9,3429.5,3623.6,3785.4,3934.8,4076.2,4220.2,4357.5,4493.4,4627.4,4797.6,5039.6,11839.8
2020,BEN,204,Benin,8.069238663,2.296131849,12123197,104.9,115556.5,1840.7,359.7,300,15.2,18.4,21.1,23.4,25.7,27.7,29.9,31.9,34.3,36.7,39.3,41.9,44.5,47.2,50,52.7,55.2,57.7,60.4,63,65.8,68.7,71.9,75.6,79.4,83.5,87.9,92.3,97,102.1,107.3,112.7,118.5,124.8,131.3,138.1,145.5,153.3,161.6,170.6,180.2,190.5,201.7,213.5,225.4,237.5,250.6,265.4,282.3,300,318.5,337.5,357.8,379,401,424.4,449.1,475.9,505.2,536.6,569.7,602.9,638.1,675,712.7,751.5,792.7,837.7,885.1,935.5,993,1057.6,1130.9,1211.5,1304.2,1400.4,1522.1,1667.3,1837.8,2031.2,2237.3,2443.4,2648.1,2870.9,3118.2,3430.7,3754.8,4081.6,4444,4933.5,5630.9,6295.7,7270.8,10835.4,12492.8,14036.7,16147.3,17928.6,18680.6,20089.6
2020,DNK,208,Denmark,55.85131454,10.89461136,5792202,135.1,42863.7,3434.5,923.9,1228.7,8.6,11.9,15.5,19.9,25.1,30.9,37.5,44.9,52.9,61.5,71.2,82.1,94.5,108.3,123.7,140.4,158.5,177.6,197.8,218.8,240.6,263.2,286.6,310.6,335.6,361.4,387.6,414.6,442.2,470.7,500.1,530,560.7,593,625.5,659,693.7,729.2,765.5,802.7,840.6,879,919.1,960.1,1002,1045.4,1089.9,1134.6,1181.8,1228.7,1277,1327.1,1377.5,1427.9,1481.1,1533.9,1587.1,1642.9,1699.4,1756.5,1814.2,1875.9,1940.1,2004.9,2070.9,2141.3,2212.3,2283.7,2358.8,2440.2,2522.4,2608.9,2698.1,2795.9,2905.1,3029.7,3169.8,3321.7,3484.4,3676.7,3895.4,4128.8,4364.9,4621.4,4917.9,5269.9,5691.7,6157.2,6746.7,7602.2,8866.9,10343,12113,14791.5,17725.3,20697.3,23478.9,27258.8,39980.8,65755.8
2020,DMA,212,Dominica,15.38548756,-61.36643982,71991,93.9,766.3,666,243,197.5,16.5,18.5,20.4,22.4,24.6,26.9,28.9,30.9,33.3,35.3,37.2,38.9,40.4,42.1,44,45.9,47.8,49.8,51.9,53.8,55.7,57.7,59.9,62.3,64.5,66.6,68.9,71.6,74.2,77.1,80.7,84.1,87.5,91.4,95.4,100,105.5,110.8,115.9,121.1,126.7,134.1,141,147.3,154.4,162.2,170.9,179.6,188.3,197.5,207.7,221.2,234.9,249,262.5,278.5,296.4,315.2,338.4,362.2,395.7,429.7,474.6,525.6,585.9,635.9,693.7,756.9,838.6,885.2,927.6,968,1017.5,1051.7,1083.5,1115.9,1148.1,1185.9,1235.5,1268.5,1313.8,1383.9,1442,1502.9,1667.9,1846.8,1950.2,2021.4,2101.2,2173.3,2278.1,2359,2435.7,2509.4,2578.4,2668.2,2889.5,2981,3041,3100
2020,DOM,214,Dominican Republic,18.79260445,-70.14784241,10847904,225.1,48194.2,5249.1,1901.9,3372.2,14.9,21.8,28.2,34.9,42.3,50.6,59.7,70.1,81.8,95.6,111.4,129.4,150.1,173.9,199.1,226.5,255.7,286.4,317.9,352.2,388.6,427.3,469.9,514.7,561.4,611,663.5,719.9,777.4,836.8,899,965,1035.4,1112.7,1198,1286.4,1384.6,1487.1,1598.9,1719.6,1848.6,1985.3,2132.4,2280.9,2442.7,2619.8,2800.9,2986.9,3177.4,3372.2,3581.7,3787.4,4015.5,4241.3,4470,4695.4,4944.1,5219,5449.3,5653.6,5920.6,6151.2,6367.6,6594.6,6862.2,7137.5,7394.9,7617.3,7830.6,8050.1,8255.2,8490.1,8848.1,9285.8,9731.1,10170.5,10599.3,10992.6,11385.8,11720.5,11962.4,12176.4,12327.7,12467.6,12600.3,12707.9,12805.7,12899.1,12983.6,13085.3,13188.4,13291.6,13405.8,13512,13632.9,13811.4,14500.6,15392.4,16361.3,19789.1
2020,ECU,218,Ecuador,-1.383287668,-79.26873779,17643060,68.9,256125,3255.4,864.7,1462,5.6,9.3,12.5,15.7,18.9,22.1,25.6,29.4,33.3,37.4,41.8,46.5,51.5,56.9,62.5,68.6,75.2,82.6,90.6,99.6,109.3,120.1,131.8,144.7,158.4,173.3,189.5,207.2,226.5,248.1,271.2,295.9,322.3,351.9,384.4,420.5,460.1,503.4,550.6,604.9,663.1,727.1,797.2,873.7,955.4,1041.1,1135.7,1237.9,1346.9,1462,1579.9,1705.8,1844.7,1987.2,2131.6,2285.8,2437,2604,2761.4,2939.2,3122.2,3291.7,3472.8,3664.5,3865.4,4092.6,4300.8,4476.2,4678.3,4865.1,5029.1,5185.8,5350,5545.3,5830.6,6088.6,6344.8,6626.5,6937.5,7183.7,7413.9,7805.5,8250.8,8601.9,8890.7,9133.7,9334.8,9486.1,9615.4,9726.2,9830.9,9947.3,10050.9,10146.9,10240,10347.6,10468.9,10627.1,10818.9,13434.6
2020,SLV,222,El Salvador,13.72550011,-89.08325958,6486200,319.4,20305.3,2511.5,1024.2,1460.8,41.6,52.3,60.5,67.8,74.1,79.9,85.2,90.5,96.5,103,109.2,115.6,122.5,130,137.9,146.5,156,166.1,176.5,187.6,199.3,211.7,225,239.5,255.3,272.4,291.1,311.4,333.4,358.6,387,416.1,449.3,485.1,522.7,563.8,608.7,658.7,710.5,765.3,824.3,885.2,946.6,1012.6,1083.8,1158.3,1230.9,1308.8,1387,1460.8,1539.2,1617.5,1696.5,1771.9,1853.6,1932.5,2006.3,2087.6,2177.5,2255,2335,2440.8,2560.3,2690.4,2810.6,2924.9,3024.5,3141.1,3252.1,3347.6,3429.6,3509,3595.7,3686.9,3771,3867.3,3958.6,4051,4136,4244.1,4358.4,4499.1,4665.8,4921,5138.3,5419.8,5836.1,6180.6,6673.1,7337.3,7995.8,8290.4,8595,8920.5,9229.4,9458.7,9692.4,10006.1,10531.1,13049.7
2020,GNQ,226,Equatorial Guinea,2.178009748,9.922638893,1402984,51.9,27057,262.8,99.7,66.3,9.8,12.3,14.3,16.1,17.4,18.9,20.1,21.4,22.6,23.7,24.8,25.8,26.9,27.9,29,29.9,30.8,31.8,32.7,33.7,34.7,35.7,36.6,37.5,38.4,39.3,40.2,41.1,41.9,42.9,43.9,44.9,45.9,46.9,47.8,48.8,49.8,50.8,51.7,52.7,53.9,55.1,56.3,57.6,58.9,60.3,61.7,63.1,64.6,66.3,68.2,70.3,72.6,74.8,77.1,79.6,82.3,86.1,90.6,94.8,99.2,104.4,110.3,116.6,123.6,131.3,139.6,148.4,160.9,174.2,189.5,213.5,237.8,277.6,305.2,330.9,359.7,379.4,394.5,411.8,432.6,449.9,465.9,487.8,509.8,531.2,561.9,601,667.5,760,885.7,1015.7,1114.8,1174,1271.1,1404.8,1583.5,1795.5,2201.7,2899.9
2020,ETH,231,Ethiopia,9.017968178,38.60034943,114963582,101.9,1128529.1,1782.4,347.1,296.9,7.8,12.5,16.7,21.5,26.7,32.4,38.3,44.2,50,55.6,61.1,66.3,71.3,76.2,81.1,85.9,90.7,95.5,100.2,104.9,109.7,114.4,119.2,123.9,128.7,133.4,138.2,143,147.9,152.9,158.1,163.4,168.9,174.5,180.3,186.3,192.4,198.8,205.4,212.2,219.4,226.8,234.6,242.6,251,259.6,268.4,277.5,287,296.9,307.1,317.6,328.6,340.1,352.3,365,378.4,392.4,407.2,422.7,438.9,456,474.2,493.6,514.1,535.9,558.7,583.1,608.9,636.4,666.1,698.5,733.3,770.3,810.2,853.2,901.5,956.3,1016.8,1085.3,1161.2,1246.6,1346.9,1464,1602,1772.6,1988.5,2264.3,2622.2,3096.6,3729.6,4631.2,5739.9,7172.7,8900.9,10808.4,13624.8,19785.3,31362.2,67993.8
2020,ERI,232,Eritrea,15.39914227,38.61986542,3546426,29.5,120383.3,420.8,94.2,82,3.1,4.1,5,6.1,7.2,8.5,9.7,10.5,11.2,11.9,12.7,13.6,14.4,15.3,16.3,17.2,18.2,19.2,20.3,21.5,22.7,23.9,25.1,26.4,27.7,29,30.3,31.6,32.9,34.3,35.7,37.3,38.9,40.6,42.4,44.2,46.1,48,50.1,52.4,54.7,57.2,59.9,62.7,65.5,68.5,71.6,74.9,78.4,82,85.8,89.9,94.2,98.9,103.8,109,114.6,120.3,126.5,133.3,140.2,147.3,154.6,162,169.6,177.3,185.2,193.6,202.5,211.4,220.9,231.2,243.1,256.7,272.4,290.4,309.5,329.7,352.6,379.2,411.8,448.3,488.9,532.8,579.5,629.8,685.5,750.3,831.8,939.7,1085.3,1305.1,1617.1,1976.8,2401.6,2909.1,3847.5,4724.9,5519,6550.3
2020,EST,233,Estonia,59.01779556,25.46070862,1326538,30.7,43255.8,3429.4,1062.4,2203.3,1.6,2.9,4.2,5.8,7.9,10.7,14.6,19.7,26.3,34.7,45,57.5,72.1,88.4,107,127.4,149.9,175.1,203.2,234.3,267.2,302.4,341.7,383,427.6,472.3,519.6,567,621.4,679.2,739,799.2,860.6,925.5,991.5,1056.9,1125.6,1197.3,1270.7,1342.6,1413.6,1494.1,1577.9,1664.1,1747.8,1833.1,1925.3,2020.5,2113.6,2203.3,2293.8,2384.9,2472.8,2551.9,2632.6,2713.4,2802.6,2894.5,2994.7,3092,3174.1,3262.8,3346.6,3421.6,3497.9,3577.7,3672.3,3782.3,3918.8,4052.6,4194.1,4362.5,4530.3,4700,4857.2,5021.5,5181.8,5377.8,5570,5754.8,5952.4,6148.5,6339.9,6517.8,6737.9,6959.7,7202.9,7449,7697.4,7955.3,8293.4,8884,9363.2,9943,10697.1,11525.9,13228.6,14750.6,25234.5,49917.1
2020,FRO,234,Faroe Islands,62.04064941,-6.817146778,48865,34.2,1429.5,484.7,192.4,254.4,2.6,4,5.4,6.6,7.9,9.1,10.4,11.6,13,14.6,16.5,18.4,20.5,22.8,25.3,28.1,30.9,34.3,37.9,42,45.9,50.4,54.7,59.3,64.4,69.8,75.2,80.8,86.5,92.6,99,105.5,112.3,119.4,126.3,132.9,139.8,147.5,155.4,163.3,171.5,179.1,187.1,195.9,204.9,214.2,224.4,234.4,243.8,254.4,264.3,275.4,286.1,297.8,310.7,324,337.8,352,366,383.2,404.8,427.3,451.6,479.1,506,539.2,576.6,615.6,655.3,705.4,753.2,798.6,857.1,935.8,994.5,1040.5,1087.9,1127,1152.3,1174.2,1188.5,1200.7,1212.3,1225.3,1236.4,1246.1,1258.1,1268,1278,1288.4,1299.1,1310.3,1323.8,1339.1,1359.2,1377.2,1407.2,1436.6,1480.1,1637
2020,FLK,238,Falkland Islands,-51.7138,-58.0666,3482,0.3,12552.5,243,57,195,0,0,0,0,0,0,0,0,0.1,0.2,0.4,1.3,3.4,4.6,6.2,7.5,9.1,11.1,13.6,16.1,18.7,21.1,23.2,25.3,27.7,29.5,31.2,33.1,35.1,38.4,40.5,42.9,44.8,47.8,50.7,52.9,55.9,59.7,63.9,73.8,85.4,105.4,137.5,143.4,147.3,150.1,156,160.1,164,195,218.1,277.5,310.8,321.8,331,338.1,346.5,352.6,355.9,358.2,362.3,368.1,376,382.3,389.2,393.8,398.6,403.2,409.5,413.2,422.7,427,433.3,435.8,442.7,446.6,453.7,458.9,470.2,473.8,479.3,484.8,488.5,495.2,501.2,505.2,509,515.9,522.2,531.4,535,541.9,544.7,550.1,558.5,563.7,573,584.1,602,613.5
2020,FJI,242,Fiji,-17.7112,178.2915,896443,46.6,19217.6,3134.6,486.3,542.6,3.4,5,6.3,7.8,9.3,10.8,12.3,13.8,15.5,17.2,19.2,21.2,23.4,25.8,28.3,31.2,34.3,37.8,41.6,45.9,50.7,55.7,60.9,66.5,72.8,79.8,86.9,94.9,103,111.3,119.8,129.1,139.6,150.5,162.6,175.9,190.5,207.2,225.9,245.2,264.8,284.7,307,331.8,358.9,389.2,422.3,458.7,497.6,542.6,592,646.5,702.7,763.6,833,904.2,986.3,1075.8,1174.7,1282.5,1402.4,1531.6,1662.6,1792.2,1931.5,2085.1,2256.2,2430.2,2626.8,2833.2,3067,3302.8,3543.1,3808.6,4086.5,4378.2,4691.9,4999.2,5323,5694.7,6092.5,6488.2,6893.2,7327.5,7712.8,8203.1,8700.2,9173.7,9658.1,10089,10556.9,11126.1,11827.3,12607.4,13911.7,15518.2,17750.7,19656.2,23348.5,59382.9
2020,FIN,246,Finland,61.69732285,24.91319466,5540717,18,307940.1,986.4,264.4,425.6,1.2,2,2.7,3.4,4.1,4.9,5.8,6.8,8,9.2,10.7,12.4,14.3,16.5,19,22,25.4,29.5,34.2,39.7,46,52.9,60.6,68.7,77.3,86.1,95.3,105,115.1,125.6,136.4,147.5,158.9,171.1,183.6,196.7,210.3,224.6,239.6,254.9,270.4,286.6,302.9,319.5,336.4,353.1,370.2,387.7,406.2,425.6,446.1,465.3,485.4,506.6,529.2,552.6,577.6,604,631.9,662.5,694.4,726.4,758.8,795.9,842.2,895.2,953.6,1009,1061.4,1110.6,1154,1199.8,1245.7,1296.7,1352.3,1409.8,1465.1,1525.1,1589.4,1654.3,1717.6,1780.2,1844.8,1912.7,1999.9,2103.4,2229.9,2386.2,2802.3,3428.5,3743.8,3961.4,4135.5,4273.1,4395.8,4495.2,4595,4704.6,4847.2,5746.7
2020,FRA,250,France,47.04737473,2.640917063,65273511,119.6,545584.7,3917.6,937.1,1123.7,8.4,12.6,16.5,20.5,24.7,29.1,33.9,39.2,44.9,51.1,57.9,65.2,73.3,82,91.5,101.9,113.1,125.3,138.5,152.7,168.1,184.5,202.3,221.6,242.2,264.3,287.9,312.8,339,366.5,395.3,424.6,454.7,485.2,516.1,547.6,579.4,611.7,645,679.1,714.3,750.8,788.8,828.7,870.6,915.2,962,1012.2,1065.8,1123.7,1186,1252.5,1323.9,1399.8,1480.7,1566.8,1659.9,1759.2,1866.5,1981.4,2103.1,2232.2,2368.8,2512.3,2662.9,2818.3,2978.8,3145.5,3317.4,3496.5,3680,3869.6,4070.1,4278.2,4497.1,4723.1,4964.8,5216.3,5477.7,5751.4,6052.8,6369.6,6707.4,7063.6,7440,7839.5,8278.2,8789.2,9381,10086.2,10939.1,12107,13753.3,15538.9,17585,21325.3,25696.5,30215.4,35746,61610.3
2020,GUF,254,French Guiana,4.914335251,-53.05711746,298681,3.6,83065.1,677.2,108.8,191.1,0.2,0.3,0.5,0.7,0.9,1.1,1.4,1.6,1.7,1.9,2.2,2.4,2.8,3.2,3.8,4.5,5.4,6.4,7.5,8.8,10.3,12.4,14.7,17.1,19.7,22.9,26.1,29.8,33.5,37.6,41.8,46,50.5,54.9,60.2,65.9,72.3,79.1,86.3,93.8,101.5,109.4,118,127.4,136.6,146.8,157.6,168.3,179.1,191.1,205.9,220,234.6,252.3,272.2,290.9,309.5,327,345,361.7,378.5,393.7,410.7,427.4,447.2,469.6,494.4,519.9,550.6,586.8,623.7,665.5,710.2,754.6,803.2,857.5,931.6,1041.8,1147.6,1233.7,1314,1386.3,1470.8,1557.2,1621.9,1689.3,1772.8,1878.5,2034.9,2260.9,2549.1,2760.3,2930.8,3096.1,3342.9,3510.6,3664.9,3827.2,4036.7,5146.6
2020,PYF,258,French Polynesia,-17.29001236,-149.1595459,280903,61.1,4599.4,474.6,217.1,300.9,5,6.7,8.8,11.8,14.6,16.5,18.4,20.7,23.3,25.7,28.8,32,35.1,38.7,41.9,44.8,48,51.7,56,60.1,64,67.9,71.6,75.2,78.6,82,85.1,88.7,93.2,98.4,104.5,111.4,118.6,126.3,135.4,143.5,151.8,160,169.5,181.2,192.8,203.6,216.2,228.5,239.5,250.6,262.5,275.5,289.5,300.9,311.9,322.9,334.1,344.9,354.9,364.1,373.7,381.8,390.7,399.3,410.3,422.9,436.9,450.6,467.6,484.3,501.7,522.9,541.5,558.5,580.7,606.3,629.6,652.9,679.6,708.9,741.9,772.3,802.9,827.4,859,888.2,913.9,943.5,979.5,1013.3,1058.3,1124,1337.2,1431.4,1488.4,1558.1,1611.4,1663.8,1697.3,1729.3,1777.3,1842.9,1916.1,2065.1
2020,DJI,262,Djibouti,11.57508945,42.91577148,988001,45.7,21614.8,3836.2,570.3,1412.5,5.1,6.5,7.2,7.9,8.7,9.7,10.8,11.8,12.7,13.6,14.6,15.6,16.6,17.8,19.2,20.9,22.8,24.7,26.6,28.4,30.4,32.4,34.4,36.8,39.5,42.3,45.4,49.1,52.9,57.1,62,67.2,72.9,81,90.7,101.9,115.7,129.1,142.7,156.9,176.8,210,265.4,342,443.1,569.3,723.1,902.9,1130.5,1412.5,1707.7,2032.8,2438.5,2838,3112.2,3357.3,3608.5,3804.9,4016.8,4209.9,4413.4,4671.9,4926.5,5156.9,5388.8,5645.6,5839.3,6024.7,6330.8,6583.2,6831,7094.4,7390,7721.7,7983.1,8226.7,8457.4,8651,8923.7,9189.7,9446,9655.4,9828.3,9981.2,10117.7,10253.3,10367.3,10512.4,10641.4,10793.2,10914.1,11017,11123.8,11209.6,11312.8,11384.9,11464.8,11561.5,11681.3,12041.4
2020,GAB,266,Gabon,-0.376875699,11.19037533,2225727,8.5,262820,881.3,82,52.5,0.7,0.9,1.2,1.4,1.7,1.9,2.2,2.5,2.7,3,3.3,3.6,3.9,4.3,4.6,5,5.4,5.9,6.4,7,7.6,8.2,8.9,9.6,10.4,11.4,12.4,13.5,14.6,15.8,17.1,18.4,19.5,20.8,22,23.3,24.6,25.9,27.4,29.1,30.8,32.7,34.9,37.4,39.8,42.3,44.7,47.3,50,52.5,55.2,57.9,60.9,63.9,67.1,70.5,74,78.2,83,88.8,96.1,103.2,114.4,126,137.8,153.2,170.1,199.3,626.6,1145.4,1392.6,1573.5,1721.2,1870.7,1997.6,2091.6,2164.6,2288,2381.7,2456.5,2522.4,2602.7,2649.3,2712.1,2858.8,2930.7,3005.6,3061.9,3132.9,3208.3,3252.8,3304.3,3348.8,3489.8,3674.1,3749.6,3830.1,3874,4367.9,4430.4
2020,GEO,268,Georgia,41.93037033,43.68614197,3989175,57.4,69484.6,4004.6,724.2,633.2,3.9,6.5,8.9,11.3,13.7,16,18.4,21,23.8,26.8,30,33.6,37.5,41.9,46.5,51.5,56.9,62.7,69.2,76.4,84,91.8,99.8,107.9,116,125,134.4,144.6,154.9,165.9,177.7,189.9,202.8,215.9,230.2,245,260.8,277.5,294.9,313.2,332.8,353.3,375.3,399.2,424.9,453.6,487.7,528.8,576.6,633.2,697.5,776.5,877.8,1005.1,1158.2,1343.4,1577.2,1840.8,2184,2488.5,2816.5,3172.2,3614.1,4007.8,4395.2,4924.1,5522.1,6020,6532.2,7016.1,7459.1,7807.7,8123.4,8397.2,8654.6,8939.1,9214.6,9478.3,9706,9936.3,10181.1,10463.9,10725.2,11008,11276.8,11525.4,11763.4,11986.3,12179.5,12398.4,12591.8,12772.7,12956.2,13162.5,13383.9,13569.4,13807.1,14092.8,14515.3,15734.2
2020,GMB,270,Gambia,13.40321541,-16.06710815,2416664,228.5,10576.8,2909.1,902.3,1010.3,31.7,39.6,44.6,48.8,52.9,57.2,61.3,65.6,70.5,75.4,79.9,84.7,89.7,95.1,100.9,106.7,113.1,119.9,126.7,133.7,140.9,148.9,157.7,167,176.6,186.3,197.1,208.7,221.4,235.6,251.1,267.5,285.1,304.6,325.4,347.3,371.8,400.6,432,462.1,494.9,528.5,570.2,616.9,669.7,735.4,796.4,863.5,936,1010.3,1091.9,1199.8,1326.8,1444.6,1561.8,1699.8,1869,2034.8,2244.3,2443.2,2619.1,2797.5,2956.8,3091.1,3216.8,3345.7,3469.1,3600.9,3757.2,3928.6,4117.5,4374.6,4644.6,4940.7,5243.8,5511.8,5779.4,5997.1,6220.3,6430.7,6620,6807.1,6964.9,7129.9,7284.9,7445,7597.7,7753.7,7924.9,8101.2,8293.9,8510.3,8738.6,8990.5,9290.3,9590.9,9990.6,10490.8,11201.7,33515.4
2020,PSE,275,Palestina,31.75852966,34.88896942,5101415,845.1,6036.1,11422.5,5027,6255.6,43.2,87.1,135.1,203.2,266.2,325.9,391.6,459.6,529.5,598.8,668.1,737.3,811.1,887.3,963,1045.2,1135.5,1229,1325.8,1428.3,1536.9,1651.8,1772.5,1900.8,2025.4,2152.1,2286.6,2419.5,2560.1,2701.5,2835.9,2978.3,3119.8,3266.2,3415.2,3561.2,3708.3,3862.2,4020.3,4180.4,4361.2,4534,4712.3,4895.7,5088.8,5291.6,5505.6,5739,5985.8,6255.6,6536.2,6832.7,7143.1,7461.4,7797.6,8148.4,8497.6,8873.1,9265.2,9655.7,10029.4,10427.4,10841.6,11251,11690.7,12142.5,12610.4,13106.5,13574.9,14104.4,14643.3,15227.1,15851.4,16478.6,17178.7,17926.3,18750.1,19684.7,20621.1,21500.8,22430.1,23382.8,24407.9,25495.1,26518.5,27612.4,28697.5,29766.8,30995.8,32131.7,33329.7,34493,35735.6,36818.3,37969.2,39315.5,40871.5,42580.7,44970.4,56844.4
